srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,type
2768357616,719036092,59359,22,TCP,1458298402944000.0,0.055999999999999994,2,168,blacklist
3529379499,719034815,49580,80,TCP,1458298402948000.0,4.052,8,2595,background
1087925077,719035162,36536,443,TCP,1458298402948000.0,0.052000000000000005,2,104,background
2821066170,719036060,63986,443,TCP,1458298402948000.0,6.0520000000000005,7,891,background
3627311575,719035603,60455,443,TCP,1458298402948000.0,1.052,12,1842,background
3510560826,719035603,50422,80,TCP,1458298402952000.0,10.048,6,714,background
3510560826,719035603,50421,80,TCP,1458298402952000.0,10.048,6,713,background
3510560826,719035603,50419,80,TCP,1458298402952000.0,10.048,8,1209,background
3510560826,719035603,50423,80,TCP,1458298402952000.0,10.048,6,708,background
723136179,719036095,4780,80,TCP,1458298402956000.0,1.044,18,1708,background
3542592812,719035192,2379,80,TCP,1458298402956000.0,6.044,5,208,background
719124428,719036266,80,33800,TCP,1458298402956000.0,0.044000000000000004,2,92,background
3564110548,719035635,53301,22011,TCP,1458298402956000.0,0.044000000000000004,2,112,background
2777010895,719034981,8121,44711,TCP,1458298402956000.0,0.044000000000000004,6,534,background
612513030,719036341,8291,19716,TCP,1458298402956000.0,0.044000000000000004,2,92,background
3496767665,719035603,51072,443,TCP,1458298402956000.0,3.0439999999999996,9,1069,background
732179815,719034713,443,62958,TCP,1458298402960000.0,0.04,3,183,background
3747622580,719035635,36482,43001,TCP,1458298402960000.0,0.04,2,112,background
1689917808,719035635,42254,22001,TCP,1458298402960000.0,0.04,2,112,background
3382948582,719036069,50002,443,TCP,1458298402964000.0,0.036000000000000004,2,80,background
3382948582,719036069,50001,443,TCP,1458298402964000.0,0.036000000000000004,2,80,background
3515300958,719035635,59250,22001,TCP,1458298402964000.0,0.036000000000000004,2,82,background
3383616919,719035603,60548,443,TCP,1458298402964000.0,11.036,13,1878,background
3400412935,719034872,96,37514,TCP,1458298402964000.0,0.036000000000000004,3,645,background
1724475376,719036113,2706,445,TCP,1458298402968000.0,3.032,2,96,background
2236962687,719035635,58291,22001,TCP,1458298402968000.0,0.032,2,112,background
3400412935,719034872,96,37515,TCP,1458298402968000.0,0.032,3,645,background
3576048753,719032695,49961,80,TCP,1458298402968000.0,2.032,22,2953,background
3626674567,719035671,51368,80,TCP,1458298402968000.0,0.032,4,168,background
3626674567,719035671,51370,80,TCP,1458298402968000.0,0.032,4,168,background
625905394,719036341,8291,19714,TCP,1458298402968000.0,0.032,2,92,background
3736131910,719035635,55888,43001,TCP,1458298402972000.0,0.027999999999999997,2,112,background
1335901249,719035635,57180,22001,TCP,1458298402972000.0,0.027999999999999997,2,112,background
3692409659,719035602,80,41720,TCP,1458298402972000.0,0.027999999999999997,6,2409,background
3542243813,719035671,58528,80,TCP,1458298402976000.0,6.024,4,172,background
3585563414,719035603,51897,443,TCP,1458298402976000.0,1.024,9,1141,background
3493954493,719034793,44363,1723,TCP,1458298402976000.0,0.024,2,120,background
2403862665,719035602,53,42080,UDP,1458298402976000.0,0.024,2,360,background
3496631945,719035022,61765,80,TCP,1458298402980000.0,13.02,547,28636,background
2963543549,719034651,9287,80,TCP,1458298402980000.0,0.02,7,1006,background
1245257436,719035164,53237,443,TCP,1458298402980000.0,3.02,13,4361,background
3576048753,719032695,49962,80,TCP,1458298402984000.0,2.016,64,5061,background
3746688506,719035603,50858,443,TCP,1458298402988000.0,0.012,2,135,background
2821066174,719036060,50122,443,TCP,1458298402988000.0,5.012,9,1585,background
3531866237,719034631,53,53,UDP,1458298402988000.0,0.012,2,367,background
949593529,719035264,0,2048,ICMP,1458298402996000.0,4.004,5,420,background
949593529,719035265,0,2048,ICMP,1458298402996000.0,4.004,5,420,background
2777010863,719035162,45574,161,UDP,1458298402996000.0,6.004,12,876,background
1185063650,719035224,56878,8080,TCP,1458298402996000.0,0.004,2,1552,background
3494072368,719036341,0,0,ICMP,1458298403000000.0,300.0,31,992,background
621246224,719036341,0,0,ICMP,1458298403000000.0,15.0,2,64,background
541865627,719034713,53,64616,UDP,1458298403000000.0,0.0,1,275,background
4036590755,719036242,80,49250,TCP,1458298403000000.0,0.0,1,40,background
2403862665,719035001,53,41026,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719035001,53,42681,UDP,1458298403000000.0,0.0,1,104,background
2403862665,719035008,53,50616,UDP,1458298403000000.0,0.0,1,104,background
541865627,719034617,53,51917,UDP,1458298403000000.0,0.0,1,98,background
2403862665,719035008,53,57420,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034898,53,56818,UDP,1458298403000000.0,0.0,1,136,background
2403862665,719034898,53,59572,UDP,1458298403000000.0,0.0,1,157,background
2403862665,719034978,53,37885,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034978,53,44652,UDP,1458298403000000.0,0.0,1,104,background
2403862665,719034979,53,33020,UDP,1458298403000000.0,0.0,1,130,background
2403862665,719034979,53,56635,UDP,1458298403000000.0,0.0,1,107,background
2403862665,719036065,53,34449,UDP,1458298403000000.0,0.0,1,86,background
2403862665,719036065,53,35602,UDP,1458298403000000.0,0.0,1,178,background
2403862665,719036065,53,36918,UDP,1458298403000000.0,0.0,1,109,background
2403862665,719036065,53,38922,UDP,1458298403000000.0,0.0,1,83,background
2403862665,719034998,53,56754,UDP,1458298403000000.0,0.0,1,136,background
2403862665,719034998,53,53845,UDP,1458298403000000.0,0.0,1,123,background
2403862665,719034996,53,58909,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,58351,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034983,53,60897,UDP,1458298403000000.0,0.0,1,104,background
2403862665,719034989,53,51190,UDP,1458298403000000.0,0.0,1,168,background
2403862665,719034994,53,42075,UDP,1458298403000000.0,0.0,1,118,background
2403862665,719034994,53,47695,UDP,1458298403000000.0,0.0,1,94,background
2403862665,719034996,53,35617,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,36404,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,37294,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719036065,53,39787,UDP,1458298403000000.0,0.0,1,141,background
2403862665,719034996,53,38354,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,41587,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,41646,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,47127,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,48510,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,48588,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,48782,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,49153,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034996,53,40878,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719034983,53,50061,UDP,1458298403000000.0,0.0,1,80,background
2403862665,719036065,53,40470,UDP,1458298403000000.0,0.0,1,136,background
2403862665,719036065,53,50068,UDP,1458298403000000.0,0.0,1,111,background
2403862665,719036254,53,56056,UDP,1458298403000000.0,0.0,1,166,background
2403862665,719036254,53,56404,UDP,1458298403000000.0,0.0,1,84,background
2403862665,719036254,53,56551,UDP,1458298403000000.0,0.0,1,166,background
2403862665,719036254,53,56636,UDP,1458298403000000.0,0.0,1,110,background
2403862665,719036254,53,57038,UDP,1458298403000000.0,0.0,1,82,background
2403862665,719036254,53,57371,UDP,1458298403000000.0,0.0,1,149,background
2403862665,719036254,53,63845,UDP,1458298403000000.0,0.0,1,141,background
2403862665,719036254,53,64227,UDP,1458298403000000.0,0.0,1,84,background
2404038416,719036247,23175,53,UDP,1458298403000000.0,0.0,1,69,background
2500850979,719036359,7741,53,UDP,1458298403000000.0,0.0,1,72,background
2655880909,719036354,46768,53,UDP,1458298403000000.0,0.0,1,67,background
2769050692,719035602,52064,443,TCP,1458298403000000.0,0.0,1,41,background
2776794791,719035603,33778,80,TCP,1458298403000000.0,0.0,1,52,background
2779238969,719036247,10040,53,UDP,1458298403000000.0,0.0,1,73,background
2813920229,719036251,443,51145,TCP,1458298403000000.0,0.0,1,40,background
2403862665,719036252,53,52374,UDP,1458298403000000.0,0.0,1,91,background
2403862665,719036251,53,59388,UDP,1458298403000000.0,0.0,1,425,background
2403862665,719036251,53,59331,UDP,1458298403000000.0,0.0,1,138,background
2403862665,719036251,53,59165,UDP,1458298403000000.0,0.0,1,197,background
2403862665,719036065,53,57457,UDP,1458298403000000.0,0.0,1,109,background
2403862665,719036065,53,57663,UDP,1458298403000000.0,0.0,1,136,background
2403862665,719036065,53,57801,UDP,1458298403000000.0,0.0,1,109,background
2403862665,719036065,53,58166,UDP,1458298403000000.0,0.0,1,71,background
2403862665,719036065,53,58547,UDP,1458298403000000.0,0.0,1,113,background
2403862665,719036065,53,59789,UDP,1458298403000000.0,0.0,1,78,background
2403862665,719036065,53,60020,UDP,1458298403000000.0,0.0,1,71,background
2403862665,719036065,53,41289,UDP,1458298403000000.0,0.0,1,89,background
2403862665,719036095,53,34329,UDP,1458298403000000.0,0.0,1,121,background
2403862665,719036139,53,43120,UDP,1458298403000000.0,0.0,1,125,background
2403862665,719036139,53,56986,UDP,1458298403000000.0,0.0,1,138,background
2403862665,719036248,53,21440,UDP,1458298403000000.0,0.0,1,189,background
2403862665,719036250,53,18217,UDP,1458298403000000.0,0.0,1,89,background
2403862665,719036250,53,9643,UDP,1458298403000000.0,0.0,1,77,background
2403862665,719036251,53,49747,UDP,1458298403000000.0,0.0,1,108,background
2403862665,719036251,53,51197,UDP,1458298403000000.0,0.0,1,224,background
2403862665,719036139,53,39563,UDP,1458298403000000.0,0.0,1,123,background
2813920229,719036251,443,51148,TCP,1458298403000000.0,0.0,1,40,background
2403862665,719034982,53,55933,UDP,1458298403000000.0,0.0,1,154,background
2403862665,719034982,53,38125,UDP,1458298403000000.0,0.0,1,145,background
1730462237,719036354,51804,53,UDP,1458298403000000.0,0.0,1,72,background
1730462237,719036354,55463,53,UDP,1458298403000000.0,0.0,1,60,background
1788273789,719035066,20490,80,TCP,1458298403000000.0,0.0,1,48,background
1788273814,719034747,22517,80,TCP,1458298403000000.0,0.0,1,48,background
1788273707,719034702,22774,80,TCP,1458298403000000.0,0.0,1,48,background
1788273709,719034662,26193,80,TCP,1458298403000000.0,0.0,1,48,background
1788273670,719034783,11230,443,TCP,1458298403000000.0,0.0,1,48,background
1788273670,719034783,11406,443,TCP,1458298403000000.0,0.0,1,48,background
1788278941,719036254,40022,26395,UDP,1458298403000000.0,0.0,1,48,background
1788278958,719036254,40005,26395,UDP,1458298403000000.0,0.0,1,48,background
1788373876,719036252,3544,59073,UDP,1458298403000000.0,0.0,1,137,background
1788376241,719036254,443,59820,TCP,1458298403000000.0,0.0,1,605,background
1788351603,719036254,40022,26395,UDP,1458298403000000.0,0.0,1,49,background
1788351572,719036254,40028,26395,UDP,1458298403000000.0,0.0,1,48,background
1922016212,719036254,443,54535,TCP,1458298403000000.0,0.0,1,40,background
1730462237,719034617,55463,53,UDP,1458298403000000.0,0.0,1,60,background
1730462237,719034617,51804,53,UDP,1458298403000000.0,0.0,1,72,background
4290449021,719036354,53,65078,UDP,1458298403000000.0,0.0,1,106,background
4290449021,719036354,53,63787,UDP,1458298403000000.0,0.0,1,124,background
4029437658,719036361,36111,53,UDP,1458298403000000.0,0.0,1,66,background
4057661211,719035192,2597,53,UDP,1458298403000000.0,0.0,1,68,background
4095304513,719035192,14896,53,UDP,1458298403000000.0,0.0,1,82,background
629989991,719036130,18681,80,TCP,1458298403000000.0,0.0,1,52,background
4036590755,719036242,80,49251,TCP,1458298403000000.0,0.0,1,40,background
4130255467,719034713,40008,3340,UDP,1458298403000000.0,0.0,1,48,background
4131837438,719034617,64344,53,UDP,1458298403000000.0,0.0,1,71,background
1931247506,719034617,53,50809,UDP,1458298403000000.0,0.0,1,209,background
4241836187,719036252,3345,53,UDP,1458298403000000.0,0.0,1,71,background
4260268153,719036252,15234,53,UDP,1458298403000000.0,0.0,1,83,background
4290449021,719034617,53,51443,UDP,1458298403000000.0,0.0,1,124,background
4290449021,719034617,53,52040,UDP,1458298403000000.0,0.0,1,121,background
4290449021,719034617,53,52232,UDP,1458298403000000.0,0.0,1,117,background
4290449021,719034617,53,52256,UDP,1458298403000000.0,0.0,1,106,background
4290449021,719036354,53,49485,UDP,1458298403000000.0,0.0,1,117,background
4290449021,719036354,53,54945,UDP,1458298403000000.0,0.0,1,121,background
4259019372,719036354,43335,53,UDP,1458298403000000.0,0.0,1,65,background
2403862665,719034982,53,53364,UDP,1458298403000000.0,0.0,1,130,background
1959644468,719036245,8020,44497,TCP,1458298403000000.0,0.0,2,116,background
2064046182,719036254,443,61213,TCP,1458298403000000.0,0.0,1,130,background
2403861754,719035030,53,37976,UDP,1458298403000000.0,0.0,1,128,background
2403861754,719035030,53,48172,UDP,1458298403000000.0,0.0,1,128,background
2403861754,719035030,53,50736,UDP,1458298403000000.0,0.0,1,141,background
2403861754,719035030,53,51745,UDP,1458298403000000.0,0.0,1,151,background
2403861754,719035030,53,54144,UDP,1458298403000000.0,0.0,1,79,background
2403861754,719035030,53,56257,UDP,1458298403000000.0,0.0,1,93,background
2403861754,719035058,53,49970,UDP,1458298403000000.0,0.0,1,133,background
2403861754,719035060,53,45071,UDP,1458298403000000.0,0.0,1,104,background
2403861754,719035060,53,49114,UDP,1458298403000000.0,0.0,1,80,background
2403861754,719035064,53,36563,UDP,1458298403000000.0,0.0,2,193,background
2403861754,719035064,53,43309,UDP,1458298403000000.0,0.0,2,193,background
2403861754,719036065,53,48863,UDP,1458298403000000.0,0.0,1,71,background
2403861754,719036065,53,57194,UDP,1458298403000000.0,0.0,1,71,background
2403861754,719036245,53,58561,UDP,1458298403000000.0,0.0,1,201,background
2403862665,719032664,53,59648,UDP,1458298403000000.0,0.0,1,98,background
2403861754,719035029,53,56803,UDP,1458298403000000.0,0.0,1,130,background
2403861754,719035029,53,56738,UDP,1458298403000000.0,0.0,1,145,background
2403861754,719035029,53,42381,UDP,1458298403000000.0,0.0,1,160,background
2403861754,719034984,53,55448,UDP,1458298403000000.0,0.0,1,90,background
2144152387,719035236,52210,53,UDP,1458298403000000.0,0.0,1,76,background
2181643936,719036359,1841,53,UDP,1458298403000000.0,0.0,1,76,background
2240540991,719035195,80,50664,TCP,1458298403000000.0,0.0,1,40,background
2243057494,719036245,12333,26265,TCP,1458298403000000.0,0.0,1,40,background
2237354177,719036069,43646,53,UDP,1458298403000000.0,0.0,1,78,background
2256630121,719036361,31172,53,UDP,1458298403000000.0,0.0,1,74,background
2273282616,719036359,63681,53,UDP,1458298403000000.0,0.0,1,74,background
2037007681,719036254,443,62324,TCP,1458298403000000.0,0.0,1,125,background
2411135890,719036252,13069,53,UDP,1458298403000000.0,0.0,1,61,background
2415884183,719034617,53,52084,UDP,1458298403000000.0,0.0,1,309,background
2415884183,719034713,53,63985,UDP,1458298403000000.0,0.0,1,284,background
2415884183,719036354,53,55457,UDP,1458298403000000.0,0.0,1,309,background
2403861754,719034984,53,33630,UDP,1458298403000000.0,0.0,1,90,background
2403861754,719034984,53,40440,UDP,1458298403000000.0,0.0,1,90,background
2403861754,719034984,53,43164,UDP,1458298403000000.0,0.0,2,204,background
2403861754,719034984,53,54695,UDP,1458298403000000.0,0.0,1,90,background
2413454190,719034617,45860,53,UDP,1458298403000000.0,0.0,1,75,background
2842494445,719035603,55451,80,TCP,1458298403000000.0,0.0,1,52,background
2842494445,719035603,55452,80,TCP,1458298403000000.0,0.0,1,52,background
2842494445,719035603,55453,80,TCP,1458298403000000.0,0.0,1,52,background
1500223430,719034752,52652,80,TCP,1458298403000000.0,0.0,1,52,background
1451283114,719036252,5222,34368,TCP,1458298403000000.0,0.0,1,109,background
1441080326,719036355,53,50446,UDP,1458298403000000.0,0.0,1,149,background
1438802055,719036251,443,51146,TCP,1458298403000000.0,0.0,1,52,background
1438809435,719036082,38673,53,UDP,1458298403000000.0,0.0,1,78,background
1438809434,719036082,59184,53,UDP,1458298403000000.0,0.0,1,78,background
1438809419,719036082,53287,53,UDP,1458298403000000.0,0.0,1,89,background
1411829886,719036251,443,51147,TCP,1458298403000000.0,0.0,1,52,background
1411829882,719036251,443,51150,TCP,1458298403000000.0,0.0,1,52,background
1327064032,719033543,47111,8080,TCP,1458298403000000.0,0.0,1,40,background
1327064032,719032863,47111,8080,TCP,1458298403000000.0,0.0,1,40,background
1319157531,719036246,443,39503,TCP,1458298403000000.0,0.0,1,128,background
1289828814,719034617,1738,53,UDP,1458298403000000.0,0.0,1,66,background
1201900299,719036341,0,0,ICMP,1458298403000000.0,0.0,1,32,background
1201899708,719033222,44630,443,TCP,1458298403000000.0,0.0,1,40,background
1500223430,719034752,53331,80,TCP,1458298403000000.0,0.0,1,52,background
1500223430,719034752,58295,80,TCP,1458298403000000.0,0.0,1,52,background
1531412106,719034872,47315,80,TCP,1458298403000000.0,0.0,1,60,background
1531412178,719034747,45420,80,TCP,1458298403000000.0,0.0,1,60,background
3626272147,719036245,26566,14476,UDP,1458298403000000.0,0.0,1,131,background
3627128109,719035603,61297,443,TCP,1458298403000000.0,0.0,1,52,background
3627788574,719035603,62139,443,TCP,1458298403000000.0,0.0,2,80,background
3666669818,719035179,50188,8080,TCP,1458298403000000.0,0.0,1,40,background
3666669818,719035232,50188,8080,TCP,1458298403000000.0,0.0,1,40,background
3720832625,719036359,8510,53,UDP,1458298403000000.0,0.0,1,66,background
3712679786,719036247,47294,53,UDP,1458298403000000.0,0.0,1,73,background
1201899708,719032798,44630,443,TCP,1458298403000000.0,0.0,1,40,background
3746951665,719036069,53994,443,TCP,1458298403000000.0,0.0,1,52,background
3819533426,719034686,54628,53,UDP,1458298403000000.0,0.0,1,80,background
3905998838,719036354,53,55697,UDP,1458298403000000.0,0.0,1,152,background
3950136302,719036361,45456,53,UDP,1458298403000000.0,0.0,1,76,background
3943007972,719036247,36340,53,UDP,1458298403000000.0,0.0,1,71,background
3946673016,719036252,23293,53,UDP,1458298403000000.0,0.0,1,65,background
4004744358,719036355,57330,53,UDP,1458298403000000.0,0.0,1,69,background
4036451296,719036242,80,49278,TCP,1458298403000000.0,0.0,1,40,background
3773359892,719036359,6893,53,UDP,1458298403000000.0,0.0,1,68,background
3616629448,719036094,64339,53,UDP,1458298403000000.0,0.0,1,73,background
1201899708,719032723,44630,443,TCP,1458298403000000.0,0.0,1,40,background
1161159071,719034665,1055,443,TCP,1458298403000000.0,0.0,1,40,background
732179505,719036254,443,56542,TCP,1458298403000000.0,0.0,1,52,background
732179266,719036251,443,51143,TCP,1458298403000000.0,0.0,1,52,background
732179266,719036251,443,51142,TCP,1458298403000000.0,0.0,1,52,background
722388745,719034713,53,63995,UDP,1458298403000000.0,0.0,1,125,background
722388745,719034713,53,63343,UDP,1458298403000000.0,0.0,1,84,background
707249628,719036381,161,58919,UDP,1458298403000000.0,0.0,1,197,background
707241001,719036130,53442,80,TCP,1458298403000000.0,0.0,1,41,background
689374636,719035236,47700,53,UDP,1458298403000000.0,0.0,1,75,background
689374636,719035236,29122,53,UDP,1458298403000000.0,0.0,1,75,background
689374636,719035236,21224,53,UDP,1458298403000000.0,0.0,1,76,background
689374636,719035236,11752,53,UDP,1458298403000000.0,0.0,1,76,background
689374632,719035236,62058,53,UDP,1458298403000000.0,0.0,1,76,background
689374632,719035236,35915,53,UDP,1458298403000000.0,0.0,1,76,background
633356877,719036254,40012,26395,UDP,1458298403000000.0,0.0,1,48,background
629993414,719034665,30812,443,TCP,1458298403000000.0,0.0,1,40,background
732179822,719034713,443,58932,TCP,1458298403000000.0,0.0,1,52,background
732179777,719036223,80,61679,TCP,1458298403000000.0,0.0,1,40,background
732179777,719036223,80,61753,TCP,1458298403000000.0,0.0,1,40,background
732179777,719036223,80,61754,TCP,1458298403000000.0,0.0,1,40,background
1149891763,719033042,59851,1900,UDP,1458298403000000.0,0.0,1,125,background
1149891757,719032496,48850,1900,UDP,1458298403000000.0,0.0,1,125,background
1149863888,719032389,59910,9200,TCP,1458298403000000.0,0.0,1,40,background
1114697591,719035224,57867,8080,TCP,1458298403000000.0,0.0,1,52,background
1114697591,719035224,53721,8080,TCP,1458298403000000.0,0.0,1,52,background
1044030439,719034686,32323,53,UDP,1458298403000000.0,0.0,1,74,background
1026157185,719036255,445,59664,TCP,1458298403000000.0,0.0,1,40,background
1161690165,719036245,19204,32992,UDP,1458298403000000.0,0.0,1,296,background
1013173524,719034815,6189,53,UDP,1458298403000000.0,0.0,5,350,background
958989754,719036146,161,53406,UDP,1458298403000000.0,0.0,1,79,background
956098878,719035861,53,59909,UDP,1458298403000000.0,0.0,1,108,background
954049619,719035300,53,45998,UDP,1458298403000000.0,0.0,1,182,background
865902520,719036255,0,769,ICMP,1458298403000000.0,0.0,1,56,background
786956009,719034031,4935,3389,TCP,1458298403000000.0,0.0,1,52,background
724193255,719032904,50199,9200,TCP,1458298403000000.0,0.0,1,40,background
724189385,719034860,123,123,UDP,1458298403000000.0,0.0,1,76,background
1013173524,719034815,57161,53,UDP,1458298403000000.0,0.0,5,350,background
3616629448,719036094,43978,53,UDP,1458298403000000.0,0.0,1,68,background
3616629448,719036094,29690,53,UDP,1458298403000000.0,0.0,1,75,background
3616629448,719036094,16251,53,UDP,1458298403000000.0,0.0,1,73,background
3299917296,719034696,53,2905,UDP,1458298403000000.0,0.0,1,206,background
3301300117,719036359,23593,53,UDP,1458298403000000.0,0.0,1,78,background
3303546214,719034713,443,57448,TCP,1458298403000000.0,0.0,1,52,background
3303546214,719034713,443,57449,TCP,1458298403000000.0,0.0,1,52,background
3291182095,719036359,65171,53,UDP,1458298403000000.0,0.0,1,70,background
3330546574,719036047,34680,81,TCP,1458298403000000.0,0.0,1,40,background
3342643456,719032399,80,48206,TCP,1458298403000000.0,0.0,1,40,background
3358230863,719036252,4991,53,UDP,1458298403000000.0,0.0,1,65,background
3383359753,719035603,16478,80,TCP,1458298403000000.0,0.0,1,52,background
3383359753,719035603,38675,80,TCP,1458298403000000.0,0.0,1,52,background
3383359753,719035603,40132,80,TCP,1458298403000000.0,0.0,1,52,background
3402337094,719036247,9054,53,UDP,1458298403000000.0,0.0,1,75,background
3432284192,719034617,62359,53,UDP,1458298403000000.0,0.0,1,71,background
3428942783,719034683,35400,5269,TCP,1458298403000000.0,0.0,1,53,background
3428956754,719036245,5228,26493,TCP,1458298403000000.0,0.0,1,52,background
3239814443,719035195,40018,19988,UDP,1458298403000000.0,0.0,1,69,background
3239798033,719034713,53,62673,UDP,1458298403000000.0,0.0,1,140,background
3237867340,719032587,33874,1080,TCP,1458298403000000.0,0.0,1,40,background
3222673805,719034713,5228,50764,TCP,1458298403000000.0,0.0,1,52,background
2893663514,719035192,8816,53,UDP,1458298403000000.0,0.0,1,64,background
2912677765,719036355,25481,53,UDP,1458298403000000.0,0.0,1,73,background
2945519602,719034713,50004,12132,UDP,1458298403000000.0,0.0,1,50,background
2945699986,719034713,443,55879,TCP,1458298403000000.0,0.0,1,130,background
2966386590,719036060,50678,443,TCP,1458298403000000.0,0.0,1,40,background
2966367387,719036381,161,58879,UDP,1458298403000000.0,0.0,1,168,background
2956856704,719036252,2479,53,UDP,1458298403000000.0,0.0,1,71,background
3428960875,719035195,443,64513,TCP,1458298403000000.0,0.0,1,52,background
542326219,719035861,53,59720,UDP,1458298403000000.0,0.0,1,177,background
2991048771,719036247,41359,53,UDP,1458298403000000.0,0.0,1,61,background
3076209927,719034617,42889,53,UDP,1458298403000000.0,0.0,1,75,background
3154033516,719036355,44049,53,UDP,1458298403000000.0,0.0,1,69,background
3143874823,719034713,443,54077,TCP,1458298403000000.0,0.0,1,40,background
3156165515,719034988,38050,80,TCP,1458298403000000.0,0.0,1,284,background
3177375571,719034987,54625,80,TCP,1458298403000000.0,0.0,2,80,background
3230687868,719036082,58047,80,TCP,1458298403000000.0,0.0,1,52,background
2974845051,719036359,58617,53,UDP,1458298403000000.0,0.0,1,76,background
3428920936,719032778,59208,53,UDP,1458298403000000.0,0.0,1,76,background
3428920938,719032778,40053,53,UDP,1458298403000000.0,0.0,1,65,background
3428920949,719034686,52759,53,UDP,1458298403000000.0,0.0,1,68,background
3495641111,719034734,18342,53,UDP,1458298403000000.0,0.0,1,71,background
3495641111,719034734,26222,53,UDP,1458298403000000.0,0.0,1,71,background
3495641111,719034686,7115,53,UDP,1458298403000000.0,0.0,1,71,background
3495641112,719034734,1600,53,UDP,1458298403000000.0,0.0,1,71,background
3495641112,719034734,60735,53,UDP,1458298403000000.0,0.0,1,71,background
3495641112,719034686,54815,53,UDP,1458298403000000.0,0.0,1,71,background
3509585511,719034686,50183,53,UDP,1458298403000000.0,0.0,1,73,background
628149642,719034631,21385,53,UDP,1458298403000000.0,0.0,1,82,background
3509585518,719034686,61194,53,UDP,1458298403000000.0,0.0,1,66,background
3524977488,719036252,48933,53,UDP,1458298403000000.0,0.0,1,65,background
3529407321,719036361,24209,53,UDP,1458298403000000.0,0.0,1,72,background
3554030511,719035603,51853,443,TCP,1458298403000000.0,0.0,1,83,background
3581151790,719036252,13994,53,UDP,1458298403000000.0,0.0,1,81,background
3576494422,719032778,33524,53,UDP,1458298403000000.0,0.0,1,63,background
3600913886,719036354,39958,53,UDP,1458298403000000.0,0.0,1,77,background
3616629448,719034686,12044,53,UDP,1458298403000000.0,0.0,1,68,background
3531867479,719034654,25,52904,TCP,1458298403000000.0,0.0,1,40,background
4038115804,719034713,443,51705,TCP,1458298403000000.0,0.0,1,40,background
628149642,719034686,46074,53,UDP,1458298403000000.0,0.0,1,82,background
614070520,719034977,64205,53,UDP,1458298403000000.0,0.0,1,81,background
3428921083,719034686,38762,53,UDP,1458298403000000.0,0.0,1,68,background
3428921084,719034989,36837,53,UDP,1458298403000000.0,0.0,1,93,background
3428920929,719036266,42742,53,UDP,1458298403000000.0,0.0,1,60,background
3428927795,719036266,62103,53,UDP,1458298403000000.0,0.0,1,56,background
3428927800,719034984,54160,53,UDP,1458298403000000.0,0.0,1,82,background
3462404130,719034815,46346,53,UDP,1458298403000000.0,0.0,8,520,background
3494329866,719034788,27187,80,TCP,1458298403000000.0,0.0,2,104,background
614070521,719034977,28491,53,UDP,1458298403000000.0,0.0,1,77,background
3494329866,719034788,27188,80,TCP,1458298403000000.0,0.0,2,104,background
3494329866,719034788,37393,80,TCP,1458298403000000.0,0.0,2,104,background
3494329866,719034788,37394,80,TCP,1458298403000000.0,0.0,2,104,background
3494329866,719034788,39986,80,TCP,1458298403000000.0,0.0,2,104,background
3495641100,719034734,41146,53,UDP,1458298403000000.0,0.0,1,56,background
542326740,719036354,53,60025,UDP,1458298403000000.0,0.0,1,98,background
613807286,719034862,58578,443,TCP,1458298403000000.0,0.0,1,40,background
614070520,719034686,50847,53,UDP,1458298403000000.0,0.0,1,77,background
3494329866,719034788,27189,80,TCP,1458298403000000.0,0.0,2,104,background
4036590755,719036242,80,49255,TCP,1458298403000000.0,0.0,1,40,background
628149642,719036083,16935,53,UDP,1458298403000000.0,0.0,1,84,background
3755740565,719036090,51633,80,TCP,1458298403000000.0,3.0,3,180,background
1306853839,719035224,58924,8080,TCP,1458298403000000.0,3.0,2,120,background
3755740565,719036090,51634,80,TCP,1458298403000000.0,3.0,3,180,background
4036590755,719036242,80,49254,TCP,1458298403000000.0,0.0,1,40,background
4036590755,719036242,80,49253,TCP,1458298403000000.0,0.0,1,40,background
3235118221,719034815,35467,33435,UDP,1458298403000000.0,3.0,4,160,background
3579946125,719033154,3760,23,TCP,1458298403000000.0,3.0,2,120,background
4036590755,719036242,80,49252,TCP,1458298403000000.0,0.0,1,40,background
3560484675,719036255,0,781,ICMP,1458298403004000.0,2.9960000000000004,2,112,background
